Age,Gender,Lifetime Giving,Status
25,Male,$0.00,Nondonor
41,Male,$0.00,Nondonor
72,Female,$972.00,Low
69,Female,$477.50,Low
68,Female,"$2,546.00",High
38,Male,$0.00,Nondonor
56,Female,$0.00,Nondonor
26,Female,$0.00,Nondonor
63,Female,$0.00,Nondonor
23,Male,$0.00,Nondonor
64,Female,$182.50,Low
50,Male,$0.00,Nondonor
50,Female,$0.00,Nondonor
53,Male,$0.00,Nondonor
19,Female,$0.00,Nondonor
66,Female,$192.00,Low
53,Male,$810.00,Low
68,Female,$360.00,Low
79,Male,"$1,357.50",High
79,Female,$700.00,Low
36,Female,$0.00,Nondonor
62,Female,$0.00,Nondonor
67,Female,$0.00,Nondonor
65,Female,$60.00,Low
31,Male,$100.00,Low
44,Female,$0.00,Nondonor
70,Female,"$2,271.00",High
24,Female,$0.00,Nondonor
50,Male,$0.00,Nondonor
46,Male,$957.00,Low
46,Female,$0.00,Nondonor
53,Female,$170.00,Low
34,Female,$0.00,Nondonor
56,Female,$343.50,Low
38,Female,$0.00,Nondonor
34,Female,$0.00,Nondonor
20,Male,$0.00,Nondonor
19,Male,$0.00,Nondonor
49,Female,$42.50,Low
63,Male,$269.00,Low
44,Female,$30.00,Low
51,Female,$309.50,Low
68,Female,$12.50,Low
54,Male,$0.00,Nondonor
66,Male,"$1,025.00",High
63,Female,$40.00,Low
19,Female,$0.00,Nondonor
76,Female,"$4,227.50",High
65,Male,$0.00,Nondonor
48,Male,$0.00,Nondonor
81,Male,$351.00,Low
49,Female,$50.00,Low
37,Male,$105.00,Low
23,Female,$0.00,Nondonor
28,Male,$0.00,Nondonor
78,Female,$76.50,Low
83,Female,"$2,740.50",High
38,Female,$0.00,Nondonor
77,Male,$257.50,Low
36,Female,$0.00,Nondonor
48,Female,$610.00,Low
51,Male,"$1,710.00",High
20,Female,$0.00,Nondonor
47,Female,$45.00,Low
55,Female,"$1,515.00",High
22,Female,$0.00,Nondonor
20,Female,$0.00,Nondonor
46,Female,$0.00,Nondonor
34,Male,$110.00,Low
23,Male,$0.00,Nondonor
53,Male,$0.00,Nondonor
35,Female,$61.50,Low
25,Male,$0.00,Nondonor
57,Female,$0.00,Nondonor
44,Male,$0.00,Nondonor
89,Male,$160.50,Low
45,Male,$0.00,Nondonor
53,Female,"$3,390.00",High
54,Female,$0.00,Nondonor
88,Female,$75.00,Low
59,Male,"$1,410.00",High
73,Male,$421.00,Low
29,Female,$0.00,Nondonor
32,Female,$437.50,Low
20,Female,$0.00,Nondonor
41,Male,$0.00,Nondonor
57,Female,$0.00,Nondonor
68,Male,$0.00,Nondonor
35,Female,$12.00,Low
61,Female,$0.00,Nondonor
88,Female,$810.50,Low
88,Male,"$4,274.00",High
67,Female,$25.00,Low
31,Male,$0.00,Nondonor
71,Female,$522.00,Low
81,Male,$0.00,Nondonor
57,Female,$480.50,Low
69,Female,$120.00,Low
61,Male,"$1,143.00",High
79,Female,$255.00,Low
55,Female,$216.00,Low
57,Male,$0.00,Nondonor
40,Female,$0.00,Nondonor
93,Male,$254.00,Low
33,Female,$0.00,Nondonor
85,Male,$960.00,Low
60,Male,$40.00,Low
63,Male,$30.00,Low
36,Male,$0.00,Nondonor
52,Female,$0.00,Nondonor
66,Female,$12.00,Low
58,Male,$0.00,Nondonor
64,Male,"$2,060.00",High
83,Female,$271.50,Low
47,Female,$368.50,Low
56,Female,$0.00,Nondonor
36,Female,$0.00,Nondonor
22,Female,$0.00,Nondonor
35,Female,$100.00,Low
48,Male,$210.00,Low
67,Female,$429.00,Low
55,Male,$0.00,Nondonor
65,Female,$70.00,Low
60,Female,$0.00,Nondonor
78,Male,$574.00,Low
50,Female,$595.00,Low
37,Female,$0.00,Nondonor
54,Male,$0.00,Nondonor
33,Male,$0.00,Nondonor
61,Male,$0.00,Nondonor
39,Female,$0.00,Nondonor
26,Female,$0.00,Nondonor
24,Female,$0.00,Nondonor
82,Female,$100.00,Low
31,Female,$50.00,Low
79,Female,$741.50,Low
25,Female,$0.00,Nondonor
21,Female,$0.00,Nondonor
62,Female,$0.00,Nondonor
69,Male,"$5,767.50",High
22,Male,$0.00,Nondonor
37,Male,$30.00,Low
86,Male,"$2,556.00",High
72,Female,$0.00,Nondonor
75,Female,$0.00,Nondonor
48,Female,$32.00,Low
51,Female,$0.00,Nondonor
57,Female,$0.00,Nondonor
49,Female,$0.00,Nondonor
58,Female,$585.00,Low
65,Male,$193.00,Low
28,Female,$0.00,Nondonor
62,Female,$0.00,Nondonor
70,Female,$758.00,Low
74,Female,$345.00,Low
27,Female,$0.00,Nondonor
29,Male,$100.00,Low
35,Male,$0.00,Nondonor
78,Female,$0.00,Nondonor
22,Female,$0.00,Nondonor
72,Female,$228.00,Low
81,Female,"$2,500.00",High
56,Male,"$1,178.00",High
96,Male,$908.00,Low
37,Female,$15.00,Low
52,Female,$138.00,Low
88,Female,$579.00,Low
71,Female,$0.00,Nondonor
51,Female,$0.00,Nondonor
38,Male,$0.00,Nondonor
69,Female,$325.00,Low
61,Male,$75.00,Low
31,Male,$0.00,Nondonor
63,Female,$12.50,Low
48,Male,"$1,363.00",High
91,Male,$680.00,Low
51,Male,$232.50,Low
88,Female,$731.00,Low
60,Female,$130.00,Low
75,Female,$0.00,Nondonor
96,Female,$570.00,Low
71,Male,$0.00,Nondonor
48,Female,$144.00,Low
20,Female,$0.00,Nondonor
47,Male,$0.00,Nondonor
25,Male,$0.00,Nondonor
37,Female,$0.00,Nondonor
65,Female,$45.00,Low
70,Male,$240.00,Low
44,Female,$0.00,Nondonor
38,Female,$0.00,Nondonor
78,Female,$0.00,Nondonor
20,Female,$0.00,Nondonor
50,Female,$80.00,Low
46,Female,$425.00,Low
81,Female,$0.00,Nondonor
55,Female,$0.00,Nondonor
67,Female,$0.00,Nondonor
33,Female,$0.00,Nondonor
43,Female,$0.00,Nondonor
38,Male,$0.00,Nondonor
30,Female,$0.00,Nondonor
57,Female,$0.00,Nondonor
58,Female,$45.00,Low
49,Male,$0.00,Nondonor
61,Female,$15.00,Low
23,Male,$0.00,Nondonor
70,Female,$24.00,Low
44,Female,$0.00,Nondonor
44,Male,$0.00,Nondonor
95,Female,$40.00,Low
32,Female,$0.00,Nondonor
30,Female,$0.00,Nondonor
24,Male,$0.00,Nondonor
40,Female,$0.00,Nondonor
62,Female,$0.00,Nondonor
48,Female,$0.00,Nondonor
42,Female,$96.00,Low
63,Male,$120.00,Low
73,Female,$0.00,Nondonor
32,Male,$0.00,Nondonor
64,Female,"$1,474.00",High
54,Female,$0.00,Nondonor
43,Male,$0.00,Nondonor
55,Female,$57.50,Low
70,Female,$520.00,Low
30,Female,$0.00,Nondonor
49,Male,$0.00,Nondonor
65,Female,$0.00,Nondonor
72,Male,$0.00,Nondonor
52,Male,$0.00,Nondonor
85,Male,$820.00,Low
24,Female,$0.00,Nondonor
59,Female,$0.00,Nondonor
28,Male,$0.00,Nondonor
66,Female,$760.00,Low
76,Male,$0.00,Nondonor
44,Female,$0.00,Nondonor
40,Female,$87.50,Low
69,Male,"$1,864.00",High
33,Male,$20.00,Low
61,Male,$30.00,Low
65,Male,"$1,345.50",High
90,Female,$0.00,Nondonor
60,Male,$49.00,Low
76,Female,$0.00,Nondonor
79,Female,"$2,153.50",High
33,Male,$0.00,Nondonor
68,Female,$0.00,Nondonor
85,Female,"$1,811.00",High
42,Female,$0.00,Nondonor
40,Female,$0.00,Nondonor
43,Male,$0.00,Nondonor
65,Female,$682.50,Low
45,Female,$0.00,Nondonor
43,Female,$30.00,Low
85,Male,$620.50,Low
65,Female,$40.00,Low
81,Male,$555.50,Low
59,Female,$170.00,Low
34,Female,$0.00,Nondonor
20,Female,$70.00,Low
19,Female,$0.00,Nondonor
19,Male,$0.00,Nondonor
34,Female,$0.00,Nondonor
20,Male,$0.00,Nondonor
39,Female,$0.00,Nondonor
53,Female,$0.00,Nondonor
53,Male,$0.00,Nondonor
41,Male,$0.00,Nondonor
71,Female,$0.00,Nondonor
39,Male,$30.00,Low
95,Female,$443.50,Low
63,Female,$745.50,Low
31,Male,$0.00,Nondonor
60,Female,$25.00,Low
55,Male,$0.00,Nondonor
20,Female,$0.00,Nondonor
67,Female,$50.00,Low
33,Female,$0.00,Nondonor
82,Female,$0.00,Nondonor
58,Female,$467.00,Low
41,Female,$0.00,Nondonor
58,Female,"$1,452.50",High
49,Female,$671.00,Low
28,Male,$0.00,Nondonor
33,Female,$62.50,Low
31,Female,$0.00,Nondonor
32,Female,$0.00,Nondonor
21,Female,$0.00,Nondonor
20,Female,$0.00,Nondonor
64,Female,$345.00,Low
63,Female,$0.00,Nondonor
49,Female,$492.50,Low
70,Female,$590.00,Low
33,Female,$0.00,Nondonor
28,Male,$0.00,Nondonor
78,Female,"$1,308.00",High
86,Female,"$1,219.95",High
24,Female,$0.00,Nondonor
35,Female,$0.00,Nondonor
80,Female,"$1,698.00",High
20,Female,$0.00,Nondonor
76,Male,"$1,376.50",High
69,Male,$35.00,Low
51,Female,$42.50,Low
37,Female,"$1,744.00",High
72,Male,$0.00,Nondonor
44,Female,$0.00,Nondonor
90,Female,"$1,129.00",High
25,Female,$0.00,Nondonor
50,Female,$0.00,Nondonor
27,Male,$0.00,Nondonor
59,Male,$698.95,Low
52,Female,"$1,870.00",High
81,Female,"$1,353.00",High
67,Male,$113.50,Low
52,Female,$0.00,Nondonor
60,Female,"$1,628.50",High
71,Male,$52.50,Low
20,Female,$0.00,Nondonor
42,Female,$0.00,Nondonor
47,Female,$0.00,Nondonor
78,Male,$915.50,Low
59,Male,"$3,191.00",High
58,Female,$405.00,Low
57,Male,$0.00,Nondonor
29,Female,$0.00,Nondonor
72,Female,$0.00,Nondonor
37,Female,$320.00,Low
27,Male,$40.00,Low
21,Male,$0.00,Nondonor
28,Male,$100.00,Low
26,Male,$0.00,Nondonor
60,Male,$0.00,Nondonor
44,Male,$108.00,Low
47,Female,"$5,477.00",High
41,Female,$0.00,Nondonor
72,Female,$210.00,Low
48,Male,$0.00,Nondonor
43,Female,$12.00,Low
22,Male,$0.00,Nondonor
50,Male,$0.00,Nondonor
83,Male,$40.00,Low
67,Female,$330.00,Low
85,Female,"$1,462.00",High
44,Male,$0.00,Nondonor
26,Female,$0.00,Nondonor
32,Male,$40.00,Low
83,Male,$82.00,Low
77,Female,$12.50,Low
37,Male,$0.00,Nondonor
55,Male,$522.50,Low
26,Male,$0.00,Nondonor
75,Male,$326.00,Low
71,Female,$0.00,Nondonor
52,Male,$94.00,Low
21,Male,$0.00,Nondonor
71,Female,$0.00,Nondonor
57,Female,$0.00,Nondonor
88,Female,$0.00,Nondonor
68,Male,$0.00,Nondonor
67,Female,"$1,105.00",High
73,Male,$0.00,Nondonor
85,Male,$432.00,Low
60,Female,$0.00,Nondonor
47,Male,$0.00,Nondonor
47,Female,$135.50,Low
56,Male,"$2,590.00",High
92,Female,"$1,416.00",High
40,Female,$0.00,Nondonor
76,Male,$350.00,Low
82,Male,$0.00,Nondonor
62,Female,$0.00,Nondonor
54,Male,"$1,715.00",High
88,Female,"$2,043.50",High
77,Female,"$1,398.00",High
86,Female,$0.00,Nondonor
58,Female,$176.50,Low
59,Female,"$1,367.50",High
56,Male,$184.00,Low
36,Male,$0.00,Nondonor
49,Female,$145.00,Low
48,Male,$0.00,Nondonor
66,Female,$180.00,Low
44,Female,$105.00,Low
72,Male,"$2,316.00",High
82,Male,$0.00,Nondonor
70,Male,$0.00,Nondonor
79,Female,"$1,021.00",High
93,Male,$172.50,Low
78,Male,$665.00,Low
37,Male,$100.24,Low
44,Female,$0.00,Nondonor
41,Male,$0.00,Nondonor
72,Male,$0.00,Nondonor
37,Female,$0.00,Nondonor
31,Female,$0.00,Nondonor
25,Male,$0.00,Nondonor
71,Female,$0.00,Nondonor
20,Male,$0.00,Nondonor
26,Male,$0.00,Nondonor
64,Male,$0.00,Nondonor
68,Female,"$1,702.50",High
58,Female,$25.00,Low
20,Male,$0.00,Nondonor
49,Female,$20.00,Low
20,Female,$0.00,Nondonor
63,Female,$0.00,Nondonor
83,Male,$0.00,Nondonor
59,Female,"$3,902.50",High
59,Female,$12.50,Low
81,Male,$895.00,Low
80,Female,"$2,236.00",High
48,Male,$0.00,Nondonor
51,Male,$130.00,Low
38,Male,$40.00,Low
50,Male,$0.00,Nondonor
20,Female,$30.00,Low
85,Male,$615.50,Low
64,Female,"$1,105.00",High
55,Male,$0.00,Nondonor
70,Male,$24.00,Low
36,Male,$0.00,Nondonor
82,Female,"$1,322.50",High
57,Female,$0.00,Nondonor
40,Female,$0.00,Nondonor
20,Male,$0.00,Nondonor
58,Female,$30.00,Low
56,Female,"$3,015.50",High
76,Female,$842.00,Low
92,Female,"$1,242.50",High
25,Male,$0.00,Nondonor
37,Female,$0.00,Nondonor
51,Male,$0.00,Nondonor
24,Male,$0.00,Nondonor
67,Female,$0.00,Nondonor
44,Male,$0.00,Nondonor
71,Male,"$3,230.00",High
47,Female,$0.00,Nondonor
95,Female,$246.00,Low
27,Female,$0.00,Nondonor
63,Female,$636.90,Low
54,Male,$30.00,Low
94,Female,"$1,449.50",High
44,Female,"$1,045.00",High
64,Male,$0.00,Nondonor
86,Female,$0.00,Nondonor
52,Female,$268.00,Low
62,Male,$0.00,Nondonor
62,Female,$631.50,Low
83,Female,$225.00,Low
74,Female,$0.00,Nondonor
52,Female,$0.00,Nondonor
33,Female,$848.00,Low
32,Female,$0.00,Nondonor
66,Female,$25.00,Low
46,Male,$0.00,Nondonor
56,Male,$230.00,Low
37,Female,$300.00,Low
87,Male,"$1,655.00",High
20,Female,$197.95,Low
54,Female,$105.00,Low
71,Female,$959.00,Low
70,Female,"$2,576.00",High
63,Female,$912.50,Low
83,Female,"$1,066.00",High
22,Male,$0.00,Nondonor
74,Female,$465.00,Low
28,Male,$0.00,Nondonor
95,Female,$402.50,Low
65,Male,$225.00,Low
97,Female,$900.00,Low
74,Female,$226.50,Low
26,Female,$0.00,Nondonor
76,Female,$641.00,Low
25,Male,$0.00,Nondonor
75,Female,$0.00,Nondonor
35,Female,$45.00,Low
37,Male,$0.00,Nondonor
41,Female,$0.00,Nondonor
56,Female,$0.00,Nondonor
92,Female,$0.00,Nondonor
20,Female,$0.00,Nondonor
91,Male,"$41,147.50",High
39,Female,$0.00,Nondonor
86,Female,"$1,587.50",High
26,Male,$85.00,Low
21,Female,$0.00,Nondonor
70,Male,$185.00,Low
77,Female,$155.00,Low
80,Male,$132.50,Low
69,Female,"$1,348.50",High
56,Female,$80.00,Low
82,Female,$127.00,Low
23,Male,$0.00,Nondonor
73,Female,$0.00,Nondonor
66,Female,$730.50,Low
72,Female,$110.00,Low
59,Female,$0.00,Nondonor
46,Female,$0.00,Nondonor
75,Female,$0.00,Nondonor
75,Female,$0.00,Nondonor
43,Female,"$1,414.00",High
36,Female,$0.00,Nondonor
21,Female,$0.00,Nondonor
32,Male,$0.00,Nondonor
46,Male,$0.00,Nondonor
55,Male,"$2,176.00",High
80,Male,"$10,538.00",High
74,Male,$640.00,Low
86,Female,$0.00,Nondonor
27,Male,$0.00,Nondonor
38,Female,$72.00,Low
30,Male,$0.00,Nondonor
40,Male,$0.00,Nondonor
42,Male,$0.00,Nondonor
93,Male,"$1,063.50",High
48,Male,$0.00,Nondonor
42,Female,$12.00,Low
63,Female,$0.00,Nondonor
38,Male,$677.50,Low
56,Male,$75.00,Low
60,Male,$0.00,Nondonor
75,Female,$105.00,Low
65,Female,$662.00,Low
19,Female,$50.00,Low
24,Male,$0.00,Nondonor
47,Female,$105.00,Low
99,Male,$0.00,Nondonor
86,Male,$135.00,Low
36,Female,$0.00,Nondonor
70,Male,$202.00,Low
55,Female,$140.00,Low
52,Female,$65.00,Low
44,Male,$0.00,Nondonor
72,Male,$0.00,Nondonor
20,Female,$0.00,Nondonor
59,Female,$0.00,Nondonor
78,Male,$0.00,Nondonor
40,Male,$12.50,Low
68,Female,$0.00,Nondonor
46,Female,$110.00,Low
61,Female,$520.00,Low
50,Male,$0.00,Nondonor
86,Female,$0.00,Nondonor
28,Female,$0.00,Nondonor
39,Female,$0.00,Nondonor
21,Male,$0.00,Nondonor
49,Female,$62.50,Low
47,Male,$0.00,Nondonor
35,Female,$0.00,Nondonor
55,Male,$431.00,Low
71,Female,$75.00,Low
52,Male,$400.00,Low
50,Male,$50.00,Low
77,Male,$150.00,Low
34,Female,$0.00,Nondonor
89,Male,$760.00,Low
71,Female,$281.50,Low
62,Female,$475.00,Low
52,Female,"$1,345.00",High
22,Male,$0.00,Nondonor
22,Female,$0.00,Nondonor
76,Female,$225.00,Low
36,Female,$0.00,Nondonor
49,Female,$0.00,Nondonor
74,Female,$64.00,Low
41,Female,$0.00,Nondonor
78,Female,$0.00,Nondonor
41,Male,$0.00,Nondonor
48,Male,$0.00,Nondonor
62,Female,$120.00,Low
70,Female,$180.00,Low
33,Female,$0.00,Nondonor
94,Female,$292.50,Low
50,Female,"$1,272.00",High
30,Female,$0.00,Nondonor
71,Male,$35.00,Low
41,Female,$0.00,Nondonor
64,Female,$0.00,Nondonor
63,Female,$0.00,Nondonor
26,Male,$60.00,Low
51,Female,$0.00,Nondonor
26,Male,$0.00,Nondonor
34,Female,$256.50,Low
29,Male,$0.00,Nondonor
85,Female,"$2,104.00",High
51,Female,$0.00,Nondonor
39,Female,$744.00,Low
25,Female,$0.00,Nondonor
53,Female,$12.50,Low
66,Female,$0.00,Nondonor
35,Male,$0.00,Nondonor
81,Female,$48.50,Low
48,Male,$0.00,Nondonor
82,Female,"$2,071.00",High
70,Female,"$1,847.00",High
24,Female,$0.00,Nondonor
46,Male,$25.00,Low
85,Female,$160.00,Low
55,Female,"$1,070.50",High
40,Female,$355.00,Low
31,Male,$0.00,Nondonor
80,Male,$75.00,Low
63,Male,$0.00,Nondonor
20,Female,$0.00,Nondonor
53,Male,$160.00,Low
20,Male,$155.00,Low
71,Female,"$1,503.00",High
93,Female,$45.00,Low
77,Male,$0.00,Nondonor
45,Female,$0.00,Nondonor
92,Female,"$2,112.50",High
57,Female,$0.00,Nondonor
25,Female,$0.00,Nondonor
65,Male,$0.00,Nondonor
36,Female,$0.00,Nondonor
45,Female,$0.00,Nondonor
24,Male,$0.00,Nondonor
28,Female,$430.00,Low
20,Male,$0.00,Nondonor
88,Male,"$2,259.50",High
38,Male,$0.00,Nondonor
50,Female,$144.00,Low
70,Female,$0.00,Nondonor
28,Male,$0.00,Nondonor
52,Female,$0.00,Nondonor
20,Male,$0.00,Nondonor
75,Female,$265.00,Low
61,Female,$0.00,Nondonor
68,Male,$105.00,Low
66,Female,$0.00,Nondonor
58,Male,$283.00,Low
80,Female,$0.00,Nondonor
63,Male,"$1,198.00",High
30,Female,$0.00,Nondonor
30,Female,$0.00,Nondonor
87,Female,$30.00,Low
68,Female,$80.00,Low
23,Female,$0.00,Nondonor
39,Female,$0.00,Nondonor
74,Female,$0.00,Nondonor
39,Female,$12.00,Low
31,Male,$0.00,Nondonor
43,Female,$310.00,Low
65,Female,$0.00,Nondonor
67,Female,"$1,751.95",High
62,Male,$617.50,Low
64,Male,$0.00,Nondonor
75,Female,$607.50,Low
54,Female,$0.00,Nondonor
64,Male,$0.00,Nondonor
78,Male,$585.00,Low
78,Male,$139.00,Low
99,Male,$0.00,Nondonor
71,Male,$261.00,Low
72,Male,$0.00,Nondonor
26,Male,$0.00,Nondonor
54,Female,$84.50,Low
41,Female,$0.00,Nondonor
53,Female,$0.00,Nondonor
70,Female,$0.00,Nondonor
22,Male,$0.00,Nondonor
81,Male,$0.00,Nondonor
61,Female,$12.50,Low
65,Male,$0.00,Nondonor
52,Female,$24.00,Low
54,Female,$277.00,Low
20,Female,$0.00,Nondonor
48,Male,$0.00,Nondonor
36,Female,$0.00,Nondonor
42,Female,"$5,205.00",High
48,Female,$0.00,Nondonor
62,Male,$376.50,Low
31,Female,$0.00,Nondonor
93,Female,$97.00,Low
50,Female,$0.00,Nondonor
33,Female,$0.00,Nondonor
24,Female,$0.00,Nondonor
85,Female,$638.00,Low
98,Female,$30.00,Low
60,Female,$150.00,Low
64,Female,$960.00,Low
35,Female,$0.00,Nondonor
77,Female,$0.00,Nondonor
68,Female,$301.00,Low
26,Male,$0.00,Nondonor
23,Male,$0.00,Nondonor
51,Female,$75.00,Low
56,Male,$0.00,Nondonor
26,Male,$0.00,Nondonor
20,Female,$170.00,Low
68,Female,$190.00,Low
62,Male,$540.00,Low
25,Female,$185.00,Low
32,Male,$0.00,Nondonor
44,Female,$0.00,Nondonor
43,Female,$0.00,Nondonor
28,Female,$0.00,Nondonor
67,Female,$0.00,Nondonor
86,Male,"$1,565.00",High
74,Male,$0.00,Nondonor
78,Male,$165.00,Low
35,Male,$100.55,Low
44,Female,$0.00,Nondonor
89,Male,$490.00,Low
51,Male,$0.00,Nondonor
27,Male,$0.00,Nondonor
72,Male,"$2,069.50",High
66,Female,$460.00,Low
90,Female,$508.00,Low
24,Male,$0.00,Nondonor
61,Female,$0.00,Nondonor
64,Female,$187.50,Low
42,Female,$0.00,Nondonor
78,Female,$0.00,Nondonor
53,Female,$45.00,Low
21,Female,$0.00,Nondonor
93,Female,"$1,037.00",High
66,Female,$150.00,Low
47,Male,$0.00,Nondonor
78,Female,"$2,374.00",High
25,Female,$0.00,Nondonor
64,Female,$25.00,Low
35,Female,$0.00,Nondonor
40,Female,$0.00,Nondonor
69,Female,"$1,083.00",High
78,Male,$550.00,Low
63,Female,$510.00,Low
60,Male,$46.00,Low
65,Male,$690.00,Low
70,Female,$0.00,Nondonor
22,Male,$0.00,Nondonor
72,Female,$258.00,Low
73,Female,$0.00,Nondonor
39,Male,$144.00,Low
23,Male,$0.00,Nondonor
37,Male,$0.00,Nondonor
61,Female,$0.00,Nondonor
61,Female,"$1,575.50",High
49,Female,$0.00,Nondonor
72,Female,$820.50,Low
58,Female,$101.00,Low
67,Male,$800.50,Low
60,Female,$0.00,Nondonor
61,Female,$215.00,Low
69,Female,$30.00,Low
66,Female,$0.00,Nondonor
91,Female,$623.00,Low
44,Female,$0.00,Nondonor
24,Female,$0.00,Nondonor
84,Female,$563.50,Low
37,Female,$0.00,Nondonor
62,Female,$0.00,Nondonor
49,Female,"$1,223.00",High
65,Female,$0.00,Nondonor
47,Female,$140.00,Low
20,Female,$0.00,Nondonor
73,Female,$215.00,Low
49,Female,$192.50,Low
36,Female,$0.00,Nondonor
76,Female,$0.00,Nondonor
59,Male,$0.00,Nondonor
64,Male,"$1,707.00",High
58,Male,"$1,093.00",High
57,Female,$0.00,Nondonor
33,Female,$0.00,Nondonor
54,Female,$0.00,Nondonor
24,Female,$0.00,Nondonor
77,Female,$37.50,Low
67,Male,$60.00,Low
60,Female,"$1,525.50",High
72,Male,$0.00,Nondonor
40,Male,$90.00,Low
33,Female,$0.00,Nondonor
26,Male,$0.00,Nondonor
31,Male,$0.00,Nondonor
46,Male,$0.00,Nondonor
75,Male,"$1,177.00",High
32,Female,$0.00,Nondonor
54,Female,$504.00,Low
39,Male,$60.00,Low
81,Female,"$2,225.00",High
39,Male,$0.00,Nondonor
68,Female,$627.00,Low
57,Male,$90.00,Low
62,Male,$0.00,Nondonor
67,Male,$690.00,Low
76,Male,"$1,232.50",High
20,Male,$0.00,Nondonor
64,Female,$0.00,Nondonor
87,Female,$0.00,Nondonor
20,Female,$0.00,Nondonor
20,Male,$0.00,Nondonor
57,Male,$241.00,Low
65,Female,$281.50,Low
39,Female,$0.00,Nondonor
60,Female,$562.00,Low
79,Male,$0.00,Nondonor
23,Male,$165.00,Low
57,Male,$0.00,Nondonor
71,Female,$100.00,Low
82,Female,"$2,118.00",High
20,Male,$0.00,Nondonor
52,Male,$0.00,Nondonor
56,Female,$557.00,Low
74,Male,$0.00,Nondonor
72,Female,$0.00,Nondonor
59,Female,$25.00,Low
48,Female,$0.00,Nondonor
40,Female,$0.00,Nondonor
63,Male,"$1,622.50",High
34,Male,$0.00,Nondonor
94,Female,$389.00,Low
26,Female,$0.00,Nondonor
34,Female,$0.00,Nondonor
48,Female,$0.00,Nondonor
25,Male,$0.00,Nondonor
32,Female,$90.00,Low
63,Female,$0.00,Nondonor
56,Female,$325.00,Low
30,Female,$0.00,Nondonor
68,Male,$605.00,Low
47,Male,$0.00,Nondonor
39,Female,$152.50,Low
74,Male,$280.00,Low
60,Male,$30.00,Low
80,Female,"$2,536.00",High
44,Male,$30.00,Low
71,Male,$0.00,Nondonor
27,Female,$0.00,Nondonor
73,Male,$0.00,Nondonor
47,Female,"$1,359.00",High
32,Female,$0.00,Nondonor
27,Female,$0.00,Nondonor
79,Female,$0.00,Nondonor
67,Female,"$1,550.00",High
29,Male,$0.00,Nondonor
58,Female,$0.00,Nondonor
88,Male,$778.50,Low
31,Female,$0.00,Nondonor
86,Male,$0.00,Nondonor
78,Male,"$1,245.50",High
31,Female,$0.00,Nondonor
74,Female,$593.50,Low
81,Male,$0.00,Nondonor
56,Female,$90.00,Low
71,Female,$0.00,Nondonor
60,Male,$0.00,Nondonor
42,Female,$0.00,Nondonor
23,Female,$0.00,Nondonor
53,Female,$0.00,Nondonor
83,Female,$195.00,Low
20,Female,$0.00,Nondonor
32,Male,$0.00,Nondonor
21,Male,$25.00,Low
22,Female,$15.00,Low
92,Female,"$1,193.50",High
19,Male,$0.00,Nondonor
78,Female,$307.50,Low
48,Male,$0.00,Nondonor
39,Male,$0.00,Nondonor
73,Female,$59.00,Low
33,Male,$0.00,Nondonor
40,Female,$0.00,Nondonor
51,Male,$25.00,Low
52,Male,$270.00,Low
89,Male,$954.00,Low
66,Female,$0.00,Nondonor
35,Female,$0.00,Nondonor
43,Male,$0.00,Nondonor
19,Male,$0.00,Nondonor
66,Male,$0.00,Nondonor
27,Female,$0.00,Nondonor
23,Female,$0.00,Nondonor
72,Male,$0.00,Nondonor
46,Female,$0.00,Nondonor
31,Female,$15.00,Low
59,Male,$150.00,Low
54,Female,$210.00,Low
74,Female,$0.00,Nondonor
20,Female,$0.00,Nondonor
63,Female,$0.00,Nondonor
62,Female,$0.00,Nondonor
61,Female,$0.00,Nondonor
74,Female,$0.00,Nondonor
37,Male,$197.50,Low
22,Male,$0.00,Nondonor
32,Male,$0.00,Nondonor
92,Male,$0.00,Nondonor
51,Male,$0.00,Nondonor
20,Male,$0.00,Nondonor
50,Female,"$2,736.00",High
24,Male,$0.00,Nondonor
69,Female,$24.00,Low
56,Male,$0.00,Nondonor
60,Female,$0.00,Nondonor
59,Female,$0.00,Nondonor
89,Male,"$2,410.00",High
77,Male,"$1,944.00",High
61,Female,$620.00,Low
71,Female,$745.00,Low
24,Female,$0.00,Nondonor
84,Female,$340.00,Low
85,Male,$155.00,Low
75,Female,"$1,343.50",High
20,Female,$0.00,Nondonor
36,Male,$0.00,Nondonor
39,Male,$0.00,Nondonor
64,Female,$90.00,Low
83,Female,$0.00,Nondonor
74,Female,$0.00,Nondonor
68,Female,$225.00,Low
46,Female,$0.00,Nondonor
